dag,tijd,jaar,gem_intensiteit
Monday,06:00,2021,502.74937965260546
Monday,06:00,2022,475.4622015915119
Monday,06:00,2023,501.73208722741435
Monday,06:00,2024,517.1720430107526
Monday,06:15,2019,917.1129032258065
Monday,06:15,2020,744.535175879397
Monday,06:15,2021,726.4708436724566
Monday,06:15,2022,696.6949602122016
Monday,06:15,2023,732.411214953271
Monday,06:15,2024,741.0562448304383
Monday,06:30,2019,1096.0967741935483
Monday,06:30,2020,912.3190954773869
Monday,06:30,2021,901.8579404466501
Monday,06:30,2022,876.0557029177719
Monday,06:30,2023,910.5738317757009
Monday,06:30,2024,921.0860215053764
Monday,06:45,2019,1169.2437965260547
Monday,06:45,2020,922.8015075376884
Monday,06:45,2021,902.6004962779157
Monday,06:45,2022,891.5384615384615
Monday,06:45,2023,939.5190031152648
Monday,06:45,2024,954.6112489660877
Monday,07:00,2019,1186.475806451613
Monday,07:00,2020,875.4924623115578
Monday,07:00,2021,853.5632754342432
Monday,07:00,2022,858.1379310344828
Monday,07:00,2023,936.1869158878504
Monday,07:00,2024,966.8660049627791
Monday,07:15,2019,1349.8877171215881
Monday,07:15,2020,986.4924623115578
Monday,07:15,2021,970.7990074441688
Monday,07:15,2022,997.1883289124669
Monday,07:15,2023,1091.3719626168224
Monday,07:15,2024,1123.3126550868487
Monday,07:30,2019,1461.5521091811415
Monday,07:30,2020,1118.6909547738694
Monday,07:30,2021,1134.5359801488835
Monday,07:30,2022,1159.57824933687
Monday,07:30,2023,1249.9233644859812
Monday,07:30,2024,1236.7601323407775
Monday,07:45,2019,1464.2388337468983
Monday,07:45,2020,1136.8473618090452
Monday,07:45,2021,1190.4075682382133
Monday,07:45,2022,1238.8083554376658
Monday,07:45,2023,1280.047352024922
Monday,07:45,2024,1241.3606286186932
Monday,08:00,2019,1417.1160049627792
Monday,08:00,2020,1091.71608040201
Monday,08:00,2021,1188.1172456575682
Monday,08:00,2022,1235.2307692307693
Monday,08:00,2023,1249.5302180685358
Monday,08:00,2024,1197.5128205128206
Monday,08:15,2019,1398.2506203473945
Monday,08:15,2020,1100.5452261306532
Monday,08:15,2021,1225.0831265508684
Monday,08:15,2022,1248.7831564986736
Monday,08:15,2023,1232.5183800623054
Monday,08:15,2024,1184.1232423490487
Monday,08:30,2019,1361.2475186104218
Monday,08:30,2020,1119.8341708542714
Monday,08:30,2021,1245.008064516129
Monday,08:30,2022,1247.4535809018569
Monday,08:30,2023,1218.1408099688474
Monday,08:30,2024,1178.0876757650951
Monday,08:45,2019,1312.7165012406947
Monday,08:45,2020,1079.0979899497488
Monday,08:45,2021,1177.8287841191068
Monday,08:45,2022,1167.9655172413793
Monday,08:45,2023,1157.3806853582555
Monday,08:45,2024,1112.5740281224153
Monday,09:00,2019,1245.3349875930521
Monday,09:00,2020,942.0270100502513
Monday,09:00,2021,1009.9758064516129
Monday,09:00,2022,1041.3083554376658
Monday,09:00,2023,1069.233644859813
Monday,09:00,2024,1019.874276261373
Monday,09:15,2019,1202.24317617866
Monday,09:15,2020,901.6909547738693
Monday,09:15,2021,945.1302729528536
Monday,09:15,2022,980.3076923076923
Monday,09:15,2023,1032.2716510903426
Monday,09:15,2024,995.9784946236559
Monday,09:30,2019,1155.63523573201
Monday,09:30,2020,880.3994974874372
Monday,09:30,2021,926.7034739454094
Monday,09:30,2022,937.1531830238727
Monday,09:30,2023,1010.4074766355141
Monday,09:30,2024,976.5037220843673
Monday,09:45,2019,1062.562034739454
Monday,09:45,2020,845.0854271356784
Monday,09:45,2021,893.0031017369727
Monday,09:45,2022,879.8832891246684
Monday,09:45,2023,961.7021806853583
Monday,09:45,2024,940.9123242349049
Monday,10:00,2019,981.9696029776675
Monday,10:00,2020,789.3724874371859
Monday,10:00,2021,838.9677419354839
Monday,10:00,2022,821.6180371352785
Monday,10:00,2023,899.8679127725857
Monday,10:00,2024,847.8461538461538
Monday,10:15,2019,990.598635235732
Monday,10:15,2020,787.2192211055276
Monday,10:15,2021,863.5297766749379
Monday,10:15,2022,838.5066312997347
Monday,10:15,2023,902.1906542056075
Monday,10:15,2024,874.7956989247311
Monday,10:30,2019,1015.8312655086849
Monday,10:30,2020,815.2368090452261
Monday,10:30,2021,890.2233250620347
Monday,10:30,2022,859.368700265252
Monday,10:30,2023,928.2267912772586
Monday,10:30,2024,891.2803970223325
Monday,10:45,2019,981.0272952853599
Monday,10:45,2020,819.1306532663317
Monday,10:45,2021,886.379652605459
Monday,10:45,2022,849.6498673740053
Monday,10:45,2023,908.3869158878505
Monday,10:45,2024,872.4615384615385
Monday,11:00,2019,944.2059553349876
Monday,11:00,2020,798.8781407035176
Monday,11:00,2021,859.4019851116625
Monday,11:00,2022,821.4111405835544
Monday,11:00,2023,878.2461059190031
Monday,11:00,2024,848.1976840363938
Monday,11:15,2019,976.8697270471464
Monday,11:15,2020,828.9120603015075
Monday,11:15,2021,892.4119106699752
Monday,11:15,2022,854.315649867374
Monday,11:15,2023,912.1601246105919
Monday,11:15,2024,887.2406947890819
Monday,11:30,2019,1009.3970223325063
Monday,11:30,2020,852.160175879397
Monday,11:30,2021,926.8641439205956
Monday,11:30,2022,884.1750663129974
Monday,11:30,2023,940.6448598130842
Monday,11:30,2024,927.9545078577337
Monday,11:45,2019,1024.6848635235733
Monday,11:45,2020,858.3517587939698
Monday,11:45,2021,936.098635235732
Monday,11:45,2022,893.830901856764
Monday,11:45,2023,953.6922118380062
Monday,11:45,2024,938.5591397849462
Monday,12:00,2019,1026.8759305210917
Monday,12:00,2020,861.7060301507538
Monday,12:00,2021,932.5930521091811
Monday,12:00,2022,890.7665782493368
Monday,12:00,2023,956.9844236760125
Monday,12:00,2024,943.2828784119107
Monday,12:15,2019,1084.1830024813896
Monday,12:15,2020,909.608040201005
Monday,12:15,2021,979.287841191067
Monday,12:15,2022,939.132625994695
Monday,12:15,2023,1005.3613707165109
Monday,12:15,2024,989.6848635235732
Monday,12:30,2019,1112.2692307692307
Monday,12:30,2020,939.7311557788945
Monday,12:30,2021,1005.9311414392059
Monday,12:30,2022,974.2214854111406
Monday,12:30,2023,1032.3370716510904
Monday,12:30,2024,1010.0272952853599
Monday,12:45,2019,1096.6476426799009
Monday,12:45,2020,938.2638190954774
Monday,12:45,2021,1012.4143920595534
Monday,12:45,2022,966.4668435013263
Monday,12:45,2023,1017.8947040498442
Monday,12:45,2024,1000.4540942928039
Monday,13:00,2019,1058.5359801488835
Monday,13:00,2020,915.2663316582915
Monday,13:00,2021,992.9143920595534
Monday,13:00,2022,944.3189655172414
Monday,13:00,2023,988.7595015576323
Monday,13:00,2024,986.6939619520265
Monday,13:15,2019,1095.0198511166252
Monday,13:15,2020,953.1758793969849
Monday,13:15,2021,1032.053970223325
Monday,13:15,2022,974.3236074270557
Monday,13:15,2023,1022.6585669781931
Monday,13:15,2024,1013.9321753515302
Monday,13:30,2019,1117.6129032258063
Monday,13:30,2020,980.2211055276382
Monday,13:30,2021,1057.9057071960299
Monday,13:30,2022,996.4933687002653
Monday,13:30,2023,1049.206230529595
Monday,13:30,2024,1039.066170388751
Monday,13:45,2019,1116.1414392059553
Monday,13:45,2020,983.6130653266332
Monday,13:45,2021,1057.0508684863523
Monday,13:45,2022,1002.5915119363395
Monday,13:45,2023,1048.2753894080997
Monday,13:45,2024,1027.8974358974358
Monday,14:00,2019,1120.4305210918114
Monday,14:00,2020,987.2456030150754
Monday,14:00,2021,1063.1817617866004
Monday,14:00,2022,1011.8541114058355
Monday,14:00,2023,1063.9227414330219
Monday,14:00,2024,1048.2754342431763
Monday,14:15,2019,1190.87841191067
Monday,14:15,2020,1041.2493718592964
Monday,14:15,2021,1112.8560794044665
Monday,14:15,2022,1067.2758620689656
Monday,14:15,2023,1130.2031152647976
Monday,14:15,2024,1105.7047146401985
Monday,14:30,2019,1236.2301488833748
Monday,14:30,2020,1062.6381909547738
Monday,14:30,2021,1143.5514888337468
Monday,14:30,2022,1091.6657824933686
Monday,14:30,2023,1170.3152647975078
Monday,14:30,2024,1139.2531017369727
Monday,14:45,2019,1248.7475186104218
Monday,14:45,2020,1069.5709798994974
Monday,14:45,2021,1153.8356079404466
Monday,14:45,2022,1115.0928381962865
Monday,14:45,2023,1189.990031152648
Monday,14:45,2024,1148.9685690653432
Monday,15:00,2019,1282.6842431761786
Monday,15:00,2020,1098.002512562814
Monday,15:00,2021,1174.3349875930521
Monday,15:00,2022,1150.8242705570292
Monday,15:00,2023,1232.1943925233645
Monday,15:00,2024,1182.784946236559
Monday,15:15,2019,1374.955334987593
Monday,15:15,2020,1170.8511306532664
Monday,15:15,2021,1239.6941687344913
Monday,15:15,2022,1226.4986737400532
Monday,15:15,2023,1307.5514018691588
Monday,15:15,2024,1251.9528535980148
Monday,15:30,2019,1440.0961538461538
Monday,15:30,2020,1226.5075376884422
Monday,15:30,2021,1307.4708436724566
Monday,15:30,2022,1286.055702917772
Monday,15:30,2023,1346.4697819314642
Monday,15:30,2024,1281.191894127378
Monday,15:45,2019,1428.8213399503722
Monday,15:45,2020,1227.5427135678392
Monday,15:45,2021,1326.2549627791564
Monday,15:45,2022,1298.103448275862
Monday,15:45,2023,1330.8735202492212
Monday,15:45,2024,1248.6848635235733
Monday,16:00,2019,1405.9348635235733
Monday,16:00,2020,1211.7619346733668
Monday,16:00,2021,1300.7264267990074
Monday,16:00,2022,1280.1405835543767
Monday,16:00,2023,1305.1109034267913
Monday,16:00,2024,1230.3300248138958
Monday,16:15,2019,1422.3573200992555
Monday,16:15,2020,1196.3266331658292
Monday,16:15,2021,1288.717741935484
Monday,16:15,2022,1273.870026525199
Monday,16:15,2023,1294.5021806853583
Monday,16:15,2024,1227.2307692307693
Monday,16:30,2019,1408.826923076923
Monday,16:30,2020,1162.821608040201
Monday,16:30,2021,1253.63523573201
Monday,16:30,2022,1247.0106100795756
Monday,16:30,2023,1271.9352024922118
Monday,16:30,2024,1226.1645988420182
Monday,16:45,2019,1421.4646401985112
Monday,16:45,2020,1166.3310301507538
Monday,16:45,2021,1249.6619106699752
Monday,16:45,2022,1243.4880636604776
Monday,16:45,2023,1269.156386292835
Monday,16:45,2024,1219.4549214226633
Monday,17:00,2019,1432.839330024814
Monday,17:00,2020,1167.4585427135678
Monday,17:00,2021,1262.4683622828784
Monday,17:00,2022,1261.2493368700266
Monday,17:00,2023,1274.5470404984424
Monday,17:00,2024,1234.1315136476426
Monday,17:15,2019,1479.2444168734492
Monday,17:15,2020,1235.0552763819096
Monday,17:15,2021,1324.081265508685
Monday,17:15,2022,1328.252652519894
Monday,17:15,2023,1306.203738317757
Monday,17:15,2024,1277.5665839536807
Monday,17:30,2019,1418.1861042183623
Monday,17:30,2020,1152.4315326633166
Monday,17:30,2021,1247.4373449131513
Monday,17:30,2022,1256.525198938992
Monday,17:30,2023,1247.4367601246106
Monday,17:30,2024,1229.3655913978494
Monday,17:45,2019,1370.2332506203475
Monday,17:45,2020,1073.288944723618
Monday,17:45,2021,1165.0086848635235
Monday,17:45,2022,1181.497347480106
Monday,17:45,2023,1190.6043613707166
Monday,17:45,2024,1165.16211745244
Monday,18:00,2019,1268.4578163771712
Monday,18:00,2020,968.1984924623116
Monday,18:00,2021,1032.4224565756824
Monday,18:00,2022,1069.3872679045094
Monday,18:00,2023,1111.6093457943925
Monday,18:00,2024,1072.341604631927
Monday,18:15,2019,1205.1910669975186
Monday,18:15,2020,913.8894472361809
Monday,18:15,2021,953.8976426799007
Monday,18:15,2022,988.840848806366
Monday,18:15,2023,1043.3769470404984
Monday,18:15,2024,1021.5020678246485
Monday,18:30,2019,1075.4516129032259
Monday,18:30,2020,806.2562814070352
Monday,18:30,2021,838.8294044665013
Monday,18:30,2022,867.2360742705571
Monday,18:30,2023,929.2710280373832
Monday,18:30,2024,907.8618693134822
Monday,18:45,2019,955.4019851116625
Monday,18:45,2020,708.5527638190955
Monday,18:45,2021,744.213399503722
Monday,18:45,2022,766.2519893899204
Monday,18:45,2023,818.5196261682242
Monday,18:45,2024,813.3143093465674
Monday,19:00,2019,844.6501240694789
Monday,19:00,2020,635.3417085427136
Monday,19:00,2021,650.7196029776675
Monday,19:00,2022,694.5291777188329
Monday,19:00,2023,741.609968847352
Monday,19:00,2024,738.3862696443341
Monday,19:15,2019,786.8560794044665
Monday,19:15,2020,602.3511306532663
Monday,19:15,2021,616.2450372208436
Monday,19:15,2022,659.5066312997347
Monday,19:15,2023,698.9383177570094
Monday,19:15,2024,698.2043010752689
Monday,19:30,2019,717.833746898263
Monday,19:30,2020,554.4886934673367
Monday,19:30,2021,572.2196029776675
Monday,19:30,2022,606.8885941644562
Monday,19:30,2023,646.2878504672897
Monday,19:30,2024,650.4855252274607
Monday,19:45,2019,656.0521091811414
Monday,19:45,2020,517.2914572864322
Monday,19:45,2021,538.2655086848636
Monday,19:45,2022,566.8269230769231
Monday,19:45,2023,607.0305295950155
Monday,19:45,2024,611.3755169561621
Monday,20:00,2019,602.559553349876
Monday,20:00,2020,482.60866834170855
Monday,20:00,2021,517.8573200992556
Monday,20:00,2022,524.3846153846154
Monday,20:00,2023,560.2380062305295
Monday,20:00,2024,572.7717121588089
Monday,20:15,2019,584.2202233250621
Monday,20:15,2020,470.4497487437186
Monday,20:15,2021,520.3560794044665
Monday,20:15,2022,512.8196286472148
Monday,20:15,2023,547.0124610591901
Monday,20:15,2024,566.631100082713
Monday,20:30,2019,552.9727047146401
Monday,20:30,2020,442.0
Monday,20:30,2021,490.27543424317616
Monday,20:30,2022,481.6790450928382
Monday,20:30,2023,510.57943925233644
Monday,20:30,2024,532.4673283705541
Monday,20:45,2019,537.8610421836229
Monday,20:45,2020,425.69849246231155
Monday,20:45,2021,446.0241935483871
Monday,20:45,2022,462.38726790450926
Monday,20:45,2023,495.88971962616824
Monday,20:45,2024,514.8990901571547
Monday,21:00,2019,522.7115384615385
Monday,21:00,2020,409.73115577889445
Monday,21:00,2021,401.16439205955334
Monday,21:00,2022,446.54907161803715
Monday,21:00,2023,480.3214953271028
Monday,21:00,2024,497.4896608767576
Monday,21:15,2019,524.0893300248139
Monday,21:15,2020,407.14824120603015
Monday,21:15,2021,384.76736972704714
Monday,21:15,2022,443.9268788083954
Monday,21:15,2023,485.22616822429904
Monday,21:15,2024,496.38461538461536
Monday,21:30,2019,503.17369727047145
Monday,21:30,2020,386.72613065326635
Monday,21:30,2021,366.52171215880895
Monday,21:30,2022,427.7664184157075
Monday,21:30,2023,463.1464174454829
Monday,21:30,2024,474.0289495450786
Monday,21:45,2019,476.84181141439205
Monday,21:45,2020,370.96231155778895
Monday,21:45,2021,342.9906947890819
Monday,21:45,2022,415.31008801624915
Monday,21:45,2023,445.4828660436137
Monday,21:45,2024,454.2340777502068
Monday,22:00,2019,475.2679900744417
Monday,22:00,2020,367.21231155778895
Monday,22:00,2021,332.8591811414392
Monday,22:00,2022,414.6140825998646
Monday,22:00,2023,440.1121495327103
Monday,22:00,2024,452.07361455748554
Monday,22:15,2019,475.69727047146404
Monday,22:15,2020,365.2964824120603
Monday,22:15,2021,330.19354838709677
Monday,22:15,2022,421.2728503723764
Monday,22:15,2023,443.26479750778816
Monday,22:15,2024,450.26385442514476
Monday,22:30,2019,445.22828784119105
Monday,22:30,2020,333.54020100502515
Monday,22:30,2021,298.27357320099253
Monday,22:30,2022,387.13067027758973
Monday,22:30,2023,413.201246105919
Monday,22:30,2024,413.2448304383788
Monday,22:45,2019,400.3455334987593
Monday,22:45,2020,289.8140703517588
Monday,22:45,2021,261.1184863523573
Monday,22:45,2022,347.3744075829384
Monday,22:45,2023,367.98255451713396
Monday,22:45,2024,369.106699751861
Monday,23:00,2019,363.4193548387097
Monday,23:00,2020,262.8969849246231
Monday,23:00,2021,234.89330024813896
Monday,23:00,2022,317.7657413676371
Monday,23:00,2023,339.613707165109
Monday,23:00,2024,345.893300248139
Monday,23:15,2019,327.58560794044666
Monday,23:15,2020,235.0106783919598
Monday,23:15,2021,209.14950372208438
Monday,23:15,2022,284.801624915369
Monday,23:15,2023,306.60934579439254
Monday,23:15,2024,313.35070306038045
Monday,23:30,2019,276.90074441687347
Monday,23:30,2020,199.9497487437186
Monday,23:30,2021,180.71774193548387
Monday,23:30,2022,242.381299734748
Monday,23:30,2023,263.8753894080997
Monday,23:30,2024,263.33250620347394
Monday,23:45,2019,227.1588089330025
Monday,23:45,2020,172.24120603015075
Monday,23:45,2021,155.6153846153846
Monday,23:45,2022,203.69031830238725
Monday,23:45,2023,223.84672897196262
Monday,23:45,2024,221.30107526881721
Saturday,00:00,2019,384.33684863523575
Saturday,00:00,2020,273.4497487437186
Saturday,00:00,2021,257.8089330024814
Saturday,00:00,2022,335.5159609120521
Saturday,00:00,2023,380.03980099502485
Saturday,00:00,2024,390.60865874363327
Saturday,00:15,2019,343.19044665012404
Saturday,00:15,2020,244.23115577889448
Saturday,00:15,2021,243.85049627791562
Saturday,00:15,2022,308.4325732899023
Saturday,00:15,2023,354.7431592039801
Saturday,00:15,2024,348.22665534804753
Saturday,00:30,2019,310.0924317617866
Saturday,00:30,2020,220.56532663316582
Saturday,00:30,2021,211.8436724565757
Saturday,00:30,2022,279.242996742671
Saturday,00:30,2023,313.3470149253731
Saturday,00:30,2024,306.1646859083192
Saturday,00:45,2019,275.0031017369727
Saturday,00:45,2020,194.8467336683417
Saturday,00:45,2021,187.94292803970222
Saturday,00:45,2022,251.46188925081432
Saturday,00:45,2023,276.2786069651741
Saturday,00:45,2024,273.6646859083192
Saturday,01:00,2019,243.28535980148882
Saturday,01:00,2020,172.2858040201005
Saturday,01:00,2021,162.7772952853598
Saturday,01:00,2022,224.31465798045602
Saturday,01:00,2023,244.79415422885572
Saturday,01:00,2024,243.18590831918505
Saturday,01:15,2019,210.8709677419355
Saturday,01:15,2020,152.26130653266333
Saturday,01:15,2021,143.6439205955335
Saturday,01:15,2022,200.6345276872964
Saturday,01:15,2023,218.4452736318408
Saturday,01:15,2024,215.61290322580646
Saturday,01:30,2019,193.26799007444168
Saturday,01:30,2020,133.33668341708542
Saturday,01:30,2021,125.72084367245658
Saturday,01:30,2022,178.3954397394137
Saturday,01:30,2023,188.7257462686567
Saturday,01:30,2024,188.1383701188455
Saturday,01:45,2019,168.4739454094293
Saturday,01:45,2020,117.36180904522612
Saturday,01:45,2021,112.52357320099256
Saturday,01:45,2022,155.942671009772
Saturday,01:45,2023,166.7157960199005
Saturday,01:45,2024,165.73429541595925
Saturday,02:00,2019,150.01736972704714
Saturday,02:00,2020,104.52701005025126
Saturday,02:00,2021,100.65446650124069
Saturday,02:00,2022,142.19934853420196
Saturday,02:00,2023,148.42723880597015
Saturday,02:00,2024,149.75042444821733
Saturday,02:15,2019,138.73263027295286
Saturday,02:15,2020,95.31658291457286
Saturday,02:15,2021,93.40632754342431
Saturday,02:15,2022,131.2371335504886
Saturday,02:15,2023,136.87313432835822
Saturday,02:15,2024,137.84804753820035
Saturday,02:30,2019,127.85856079404466
Saturday,02:30,2020,88.31155778894473
Saturday,02:30,2021,85.76116625310173
Saturday,02:30,2022,119.585667752443
Saturday,02:30,2023,124.4931592039801
Saturday,02:30,2024,128.61205432937183
Saturday,02:45,2019,119.93548387096774
Saturday,02:45,2020,80.76381909547739
Saturday,02:45,2021,78.91811414392059
Saturday,02:45,2022,112.5029315960912
Saturday,02:45,2023,120.41542288557214
Saturday,02:45,2024,120.93039049235993
Saturday,03:00,2019,116.26799007444168
Saturday,03:00,2020,77.4679648241206
Saturday,03:00,2021,76.44665012406948
Saturday,03:00,2022,108.4371335504886
Saturday,03:00,2023,117.49191542288557
Saturday,03:00,2024,117.73684210526316
Saturday,03:15,2019,116.75186104218362
Saturday,03:15,2020,73.71608040201005
Saturday,03:15,2021,71.7363523573201
Saturday,03:15,2022,106.13159609120521
Saturday,03:15,2023,113.61194029850746
Saturday,03:15,2024,113.16213921901527
Saturday,03:30,2019,113.1166253101737
Saturday,03:30,2020,70.62437185929649
Saturday,03:30,2021,71.33560794044665
Saturday,03:30,2022,103.17328990228013
Saturday,03:30,2023,112.02363184079601
Saturday,03:30,2024,109.93803056027164
Saturday,03:45,2019,107.85980148883375
Saturday,03:45,2020,68.78391959798995
Saturday,03:45,2021,67.87468982630273
Saturday,03:45,2022,99.3172638436482
Saturday,03:45,2023,106.68905472636816
Saturday,03:45,2024,103.7062818336163
Saturday,04:00,2019,109.70719602977667
Saturday,04:00,2020,68.37939698492463
Saturday,04:00,2021,67.9863523573201
Saturday,04:00,2022,97.52312703583061
Saturday,04:00,2023,108.17910447761194
Saturday,04:00,2024,104.46434634974533
Saturday,04:15,2019,112.68238213399503
Saturday,04:15,2020,71.77889447236181
Saturday,04:15,2021,69.53349875930522
Saturday,04:15,2022,98.0156351791531
Saturday,04:15,2023,110.44838308457712
Saturday,04:15,2024,107.37837837837837
Saturday,04:30,2019,117.89764267990074
Saturday,04:30,2020,73.9572864321608
Saturday,04:30,2021,75.863523573201
Saturday,04:30,2022,102.67882736156352
Saturday,04:30,2023,116.15982587064677
Saturday,04:30,2024,115.2005231037489
Saturday,04:45,2019,120.55397022332507
Saturday,04:45,2020,74.77889447236181
Saturday,04:45,2021,78.72208436724566
Saturday,04:45,2022,103.74918566775244
Saturday,04:45,2023,118.10385572139303
Saturday,04:45,2024,119.37489102005232
Saturday,05:00,2019,139.6941687344913
Saturday,05:00,2020,86.73414477898783
Saturday,05:00,2021,92.96029776674938
Saturday,05:00,2022,115.05928338762214
Saturday,05:00,2023,132.1218905472637
Saturday,05:00,2024,132.06538796861378
Saturday,05:15,2019,156.8120347394541
Saturday,05:15,2020,104.5560538116592
Saturday,05:15,2021,108.9652605459057
Saturday,05:15,2022,130.07687296416938
Saturday,05:15,2023,147.7636815920398
Saturday,05:15,2024,148.45248474280731
Saturday,05:30,2019,173.5545905707196
Saturday,05:30,2020,119.33119795003203
Saturday,05:30,2021,123.04218362282879
Saturday,05:30,2022,145.1257328990228
Saturday,05:30,2023,160.4160447761194
Saturday,05:30,2024,161.4812554489974
Saturday,05:45,2019,175.09925558312656
Saturday,05:45,2020,124.52530429212044
Saturday,05:45,2021,132.26799007444168
Saturday,05:45,2022,148.9042345276873
Saturday,05:45,2023,164.8370646766169
Saturday,05:45,2024,165.10113339145596
Saturday,06:00,2019,191.9578163771712
Saturday,06:00,2020,140.39974375400385
Saturday,06:00,2021,150.62779156327542
Saturday,06:00,2022,162.9902280130293
Saturday,06:00,2023,180.2910447761194
Saturday,06:00,2024,179.9119442022668
Saturday,06:15,2019,228.1017369727047
Saturday,06:15,2020,177.67841127482384
Saturday,06:15,2021,187.60545905707195
Saturday,06:15,2022,195.44495114006514
Saturday,06:15,2023,210.42537313432837
Saturday,06:15,2024,208.5222319093287
Saturday,06:30,2019,265.80397022332505
Saturday,06:30,2020,212.14349775784754
Saturday,06:30,2021,231.41439205955334
Saturday,06:30,2022,231.38501628664494
Saturday,06:30,2023,248.65174129353233
Saturday,06:30,2024,251.64341761115955
Saturday,06:45,2019,275.4044665012407
Saturday,06:45,2020,221.0352338244715
Saturday,06:45,2021,246.5558312655087
Saturday,06:45,2022,241.05276872964168
Saturday,06:45,2023,259.636815920398
Saturday,06:45,2024,261.19779286926996
Saturday,07:00,2019,285.95533498759306
Saturday,07:00,2020,226.33696348494556
Saturday,07:00,2021,255.53101736972704
Saturday,07:00,2022,248.31791530944625
Saturday,07:00,2023,268.8532338308458
Saturday,07:00,2024,268.40831918505944
Saturday,07:15,2019,314.85856079404465
Saturday,07:15,2020,249.63997437540039
Saturday,07:15,2021,284.90818858560795
Saturday,07:15,2022,276.91205211726384
Saturday,07:15,2023,302.8532338308458
Saturday,07:15,2024,304.097623089983
Saturday,07:30,2019,351.10111662531017
Saturday,07:30,2020,277.3452914798206
Saturday,07:30,2021,322.3424317617866
Saturday,07:30,2022,311.57263843648207
Saturday,07:30,2023,343.84328358208955
Saturday,07:30,2024,342.88200339558574
Saturday,07:45,2019,384.2382133995037
Saturday,07:45,2020,306.09352978859704
Saturday,07:45,2021,357.53598014888337
Saturday,07:45,2022,342.6058631921824
Saturday,07:45,2023,375.7139303482587
Saturday,07:45,2024,374.94482173174873
Saturday,08:00,2019,410.2258064516129
Saturday,08:00,2020,317.9935938500961
Saturday,08:00,2021,372.40942928039703
Saturday,08:00,2022,359.42149837133553
Saturday,08:00,2023,392.37064676616916
Saturday,08:00,2024,389.3039049235993
Saturday,08:15,2019,483.1637717121588
Saturday,08:15,2020,373.61178731582316
Saturday,08:15,2021,437.01488833746896
Saturday,08:15,2022,420.45081433224755
Saturday,08:15,2023,461.863184079602
Saturday,08:15,2024,455.1561969439728
Saturday,08:30,2019,549.6730769230769
Saturday,08:30,2020,435.5515695067265
Saturday,08:30,2021,509.3374689826303
Saturday,08:30,2022,484.53941368078176
Saturday,08:30,2023,519.2543532338309
Saturday,08:30,2024,517.8149405772496
Saturday,08:45,2019,597.213399503722
Saturday,08:45,2020,476.9365791159513
Saturday,08:45,2021,557.817617866005
Saturday,08:45,2022,527.9680781758958
Saturday,08:45,2023,570.2518656716418
Saturday,08:45,2024,573.0823429541596
Saturday,09:00,2019,632.9925558312655
Saturday,09:00,2020,495.2826633165829
Saturday,09:00,2021,583.4540942928039
Saturday,09:00,2022,554.6781758957654
Saturday,09:00,2023,620.9813432835821
Saturday,09:00,2024,608.0127334465195
Saturday,09:15,2019,730.5533498759305
Saturday,09:15,2020,570.0634422110553
Saturday,09:15,2021,679.6153846153846
Saturday,09:15,2022,640.9250814332247
Saturday,09:15,2023,713.7860696517413
Saturday,09:15,2024,702.7308998302207
Saturday,09:30,2019,798.477047146402
Saturday,09:30,2020,661.0847989949749
Saturday,09:30,2021,771.8238213399504
Saturday,09:30,2022,714.3107491856678
Saturday,09:30,2023,791.532960199005
Saturday,09:30,2024,775.9015280135824
Saturday,09:45,2019,832.0248138957817
Saturday,09:45,2020,705.8461055276382
Saturday,09:45,2021,826.8684863523573
Saturday,09:45,2022,749.3348534201955
Saturday,09:45,2023,841.3482587064676
Saturday,09:45,2024,835.4057724957555
Saturday,10:00,2019,817.1656327543425
Saturday,10:00,2020,694.3618090452261
Saturday,10:00,2021,815.4261786600496
Saturday,10:00,2022,754.9661237785016
Saturday,10:00,2023,829.9228855721393
Saturday,10:00,2024,824.418505942275
Saturday,10:15,2019,864.3901985111662
Saturday,10:15,2020,753.4246231155779
Saturday,10:15,2021,885.8790322580645
Saturday,10:15,2022,820.0775244299674
Saturday,10:15,2023,890.417288557214
Saturday,10:15,2024,870.3853989813243
Saturday,10:30,2019,905.9863523573201
Saturday,10:30,2020,805.2964824120603
Saturday,10:30,2021,935.0155086848636
Saturday,10:30,2022,867.114006514658
Saturday,10:30,2023,931.8482587064676
Saturday,10:30,2024,918.3862478777589
Saturday,10:45,2019,930.7158808933002
Saturday,10:45,2020,839.608040201005
Saturday,10:45,2021,978.781017369727
Saturday,10:45,2022,903.8488599348534
Saturday,10:45,2023,958.907960199005
Saturday,10:45,2024,942.5993208828523
Saturday,11:00,2019,928.286600496278
Saturday,11:00,2020,817.321608040201
Saturday,11:00,2021,948.3939205955335
Saturday,11:00,2022,866.9596091205211
Saturday,11:00,2023,936.2935323383084
Saturday,11:00,2024,945.0
Saturday,11:15,2019,969.7909429280397
Saturday,11:15,2020,861.3052763819095
Saturday,11:15,2021,994.6799007444168
Saturday,11:15,2022,906.5908794788273
Saturday,11:15,2023,970.3383084577115
Saturday,11:15,2024,976.9227504244482
Saturday,11:30,2019,1007.3554590570719
Saturday,11:30,2020,897.9145728643216
Saturday,11:30,2021,1030.6563275434244
Saturday,11:30,2022,945.7407166123778
Saturday,11:30,2023,1005.0049751243781
Saturday,11:30,2024,1004.5398981324279
Saturday,11:45,2019,1024.6681141439205
Saturday,11:45,2020,922.480527638191
Saturday,11:45,2021,1059.2586848635235
